id_author_1,id_author_2,CommonNeighbor,AdamicAdar,JaccardCoefficient,PreferentialAttachment,ResourceAllocation,ShortestPath,CommonCountry,Label
1828662,1838505,2,0.667616401,0.133333333,52,0.1,0.5,0,0
1828662,1839858,0,0,0,24,0,0.333333333,0,0
1828662,1842333,0,0,0,52,0,0.333333333,0,0
1828662,1844442,1,0.378923182,0.111111111,24,0.071428571,0.5,4,0
1828662,1848120,0,0,0,48,0,0.25,0,0
1828662,1890259,2,0.667616401,0.333333333,16,0.1,0.5,0,0
1828662,1891057,2,0.667616401,0.2,32,0.1,0.5,0,0
1828662,1894002,0,0,0,40,0,0.333333333,0,0
1828662,1894380,1,0.378923182,0.066666667,48,0.071428571,0.5,0,0
1828662,1894453,0,0,0,36,0,0.333333333,0,0
1828662,1899506,2,0.667616401,0.222222222,28,0.1,0.5,0,0
1828662,1902531,0,0,0,12,0,0.25,0,0
1828662,1906160,0,0,0,8,0,0.333333333,0,0
1828662,1919277,1,0.378923182,0.111111111,24,0.071428571,0.5,0,0
1828662,1923384,0,0,0,12,0,0.333333333,0,0
1828662,1937634,0,0,0,44,0,0.333333333,0,0
1828662,1939574,2,0.667616401,0.25,24,0.1,0.5,0,0
1828662,1947944,2,0.667616401,0.166666667,40,0.1,0.5,0,0
1828662,1967425,0,0,0,20,0,0.25,0,0
1828662,1971267,1,0.378923182,0.142857143,16,0.071428571,0.5,0,0
1828693,1861570,4,4.705868535,0.666666667,25,1.666666667,1,5,1
1828745,1886337,1,0.402429604,0.05,68,0.083333333,0.5,0,0
1828745,1888707,1,0.402429604,0.166666667,12,0.083333333,0.5,0,0
1828745,1893691,0,0,0,16,0,0.333333333,0,0
1828745,1893792,1,0.402429604,0.066666667,48,0.083333333,0.5,0,0
1828745,1894500,1,0.402429604,0.111111111,24,0.083333333,0.5,0,0
1828745,1894902,0,0,0,24,0,0.25,0,0
1828745,1910966,0,0,0,44,0,0.25,0,0
1828745,1921034,0,0,0,136,0,0.333333333,0,0
1828745,1921635,0,0,0,40,0,0.25,0,0
1828745,1921985,0,0,0,16,0,0.25,0,0
1828745,1924332,0,0,0,36,0,0.25,0,0
1828745,1928414,0,0,0,60,0,0.25,0,0
1828745,1928874,0,0,0,32,0,0.333333333,0,0
1828745,1945243,0,0,0,92,0,0.25,0,0
1829002,1932887,0,0,0,2,0,0,0,1
1829002,1939512,1,0.72134752,0.2,5,0.25,0.5,0,0
1829146,1886242,0,0,0,18,0,0.333333333,0,0
1829146,1887093,2,0.834064783,0.142857143,63,0.181818182,0.5,0,0
1829146,1887097,0,0,0,45,0,0.333333333,0,0
1829146,1888900,0,0,0,9,0,0.25,0,0
1829146,1899730,5,2.230155959,0.555555556,45,0.531818182,0.5,6,0
1829257,1835661,0,0,0,24,0,0.333333333,1,0
1829257,1841395,0,0,0,18,0,0.25,0,0
1829257,1844561,0,0,0,66,0,0.333333333,0,0
1829257,1860775,0,0,0,24,0,0.25,1,0
1829257,1882723,0,0,0,54,0,0.333333333,0,0
1829257,1883526,0,0,0,168,0,0.333333333,1,0
1829257,1884917,0,0,0,54,0,0.25,1,0
1829257,1885437,0,0,0,126,0,0.333333333,1,0
1829257,1885457,0,0,0,90,0,0.333333333,1,0
1829257,1885884,0,0,0,78,0,0.25,1,0
1829257,1885886,0,0,0,18,0,0.25,1,0
1829257,1886148,1,0.513898342,0.03125,162,0.142857143,0.5,2,0
1829257,1886254,0,0,0,138,0,0.333333333,1,0
1829257,1890842,0,0,0,114,0,0.333333333,1,0
1829257,1892530,0,0,0,30,0,0.25,1,0
1829257,1894411,0,0,0,36,0,0.25,1,0
1829257,1897847,0,0,0,48,0,0.333333333,1,0
1829257,1898789,0,0,0,54,0,0.333333333,1,0
1829257,1917934,0,0,0,60,0,0.25,1,0
1829257,1923176,0,0,0,48,0,0.25,1,0
1829257,1927539,0,0,0,12,0,0.25,1,0
1829257,1928124,0,0,0,42,0,0.25,1,0
1829257,1953512,0,0,0,12,0,0.333333333,1,0
1829257,1964211,0,0,0,48,0,0.333333333,0,0
1829340,1830381,1,0.480898347,0.03030303,64,0.125,0.5,0,0
1829340,1830690,0,0,0,160,0,0.333333333,0,0
1829340,1849082,0,0,0,128,0,0.333333333,0,0
1829340,1870481,1,0.328458739,0.021276596,512,0.047619048,0.5,0,0
1829340,1874792,0,0,0,864,0,0.25,0,0
1829340,1882160,2,0.532274287,0.05,320,0.04673913,0.5,0,0
1829340,1882337,0,0,0,40,0,0,0,1
1829340,1883107,1,0.271085031,0.023255814,384,0.025,0.5,0,0
1829340,1883278,0,0,0,448,0,0.333333333,0,0
1829340,1883376,1,0.261189257,0.021276596,512,0.02173913,0.5,0,0
1829340,1883385,1,0.310667467,0.018181818,768,0.04,0.5,0,0
1829340,1885222,0,0,0,20,0,0,0,1
1829340,1885310,0,0,0,512,0,0.333333333,0,0
1829340,1885589,1,0.310667467,0.029411765,96,0.04,0.5,0,0
1829340,1885878,0,0,0,704,0,0.25,0,0
1829340,1886364,0,0,0,640,0,0.25,0,0
1829340,1887535,0,0,0,90,0,0,0,1
1829340,1888110,0,0,0,64,0,0.25,0,0
1829340,1888225,6,3.083390054,0.545454545,70,0.857142857,1,3,1
1829340,1888248,0,0,0,140,0,0,0,1
1829340,1888442,0,0,0,640,0,0.333333333,0,0
1829340,1888499,0,0,0,288,0,0.333333333,0,0
1829340,1888683,0,0,0,256,0,0.333333333,0,0
1829340,1888938,0,0,0,192,0,0.25,0,0
1829340,1889464,0,0,0,288,0,0.25,0,0
1829340,1889691,1,0.271085031,0.025641026,256,0.025,0.5,0,0
1829340,1889917,1,0.328458739,0.029411765,96,0.047619048,0.5,0,0
1829340,1890867,1,0.328458739,0.028571429,128,0.047619048,0.5,2,0
1829340,1890921,0,0,0,352,0,0.25,0,0
1829340,1892667,0,0,0,128,0,0.25,0,0
1829340,1893436,1,0.261189257,0.027777778,160,0.02173913,0.5,0,0
1829340,1894303,2,0.834064783,0.058823529,128,0.181818182,0.5,0,0
1829340,1897581,1,0.310667467,0.03030303,64,0.04,0.5,0,0
1829340,1898225,0,0,0,384,0,0.25,0,0
1829340,1898514,0,0,0,192,0,0.333333333,0,0
1829340,1898598,0,0,0,256,0,0.25,0,0
1829340,1899887,0,0,0,224,0,0.25,0,0
1829340,1900687,2,1.820478453,0.181818182,30,0.666666667,1,4,1
1829340,1901691,0,0,0,160,0,0.25,0,0
1829340,1901783,1,0.328458739,0.028571429,128,0.047619048,0.5,0,0
1829340,1902301,4,1.199890689,0.097560976,416,0.14673913,0.5,0,0
1829340,1902420,0,0,0,576,0,0.333333333,0,0
1829340,1902458,2,0.532274287,0.044444444,480,0.04673913,0.5,0,0
1829340,1903150,2,0.834064783,0.0625,64,0.181818182,0.5,0,0
1829340,1903157,1,0.271085031,0.026315789,224,0.025,0.5,0,0
1829340,1903567,6,3.083390054,0.545454545,70,0.857142857,1,0,1
1829340,1903937,6,3.083390054,0.545454545,70,0.857142857,1,4,1
1829340,1904065,0,0,0,96,0,0.25,0,0
1829340,1906340,1,0.261189257,0.023255814,384,0.02173913,0.5,0,0
1829340,1909826,0,0,0,224,0,0.333333333,0,0
1829340,1910439,0,0,0,480,0,0.25,0,0
1829340,1911966,1,0.271085031,0.027777778,160,0.025,0.5,0,0
1829340,1912143,0,0,0,320,0,0.25,0,0
1829340,1913156,0,0,0,32,0,0.333333333,1,0
1829340,1913967,0,0,0,832,0,0.25,0,0
1829340,1914059,0,0,0,672,0,0.333333333,0,0
1829340,1914276,1,0.261189257,0.022222222,448,0.02173913,0.5,0,0
1829340,1915851,1,0.261189257,0.024390244,320,0.02173913,0.5,0,0
1829340,1915854,0,0,0,150,0,0,1,1
1829340,1915931,0,0,0,416,0,0.25,0,0
